,Unnamed: 0,Id,Label,Degree,Pageranks,Eigencentrality,Package,FinalRiskScore,In_reach,Agg_RS),Agg_RS20),Agg_RS30),Agg_RS50),Agg_RS70)
1602,1602,1602,scikit-optimize-0.9.0,11,4.6e-05,0.00185,scikit-optimize,0.585938872,16,6.328832096999999,6.328832096999999,4.241680841,3.210276367,1.487606856
1603,1603,1603,hackwork-gayson-0.0.3,2,3.5e-05,0.0,hackwork-gayson,0.710720365,3,2.2158094989999997,2.2158094989999997,2.2158094989999997,2.2158094989999997,2.2158094989999997
1604,1604,1604,hawkes-1.0.0,4,3.5e-05,0.0,hawkes,0.847726604,33,17.174770689,17.174770689,14.821090410999998,12.501660634,7.197120646
1605,1605,1605,2xh-leet-1.0.1,3,3.5e-05,0.0,xh-leet,0.831776441,5,3.3324998320000003,3.3324998320000003,3.3324998320000003,2.942418325,2.3142045959999997
1606,1606,1606,progressbar2-4.2.0,11,8.6e-05,0.00457,progressbar,0.735638779,2,1.363852508,1.363852508,1.363852508,1.363852508,0.735638779
1607,1607,1607,sty-1.0.4,4,6.5e-05,0.00185,sty,0.746789376,1,0.746789376,0.746789376,0.746789376,0.746789376,0.746789376
1608,1608,1608,python-utils-3.5.2,3,0.000142,0.00166,python-utils,0.628213729,1,0.628213729,0.628213729,0.628213729,0.628213729,0.0
1609,1609,1609,goback-0.0.5,2,3.5e-05,0.0,goback,0.832398863,29,19.153498616999997,19.153498616999997,18.886969594999997,18.886969594999997,8.672449596
1610,1610,1610,git-repo-cli-1.3.5,3,3.5e-05,0.0,git-repo-cli,0.831574167,39,26.896045747999995,26.896045747999995,26.896045747999995,26.896045747999995,12.633282560999998
1611,1611,1611,colored-1.4.4,10,0.000107,0.00462,colored,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
1612,1612,1612,hdx-scraper-geonode-1.4.7,2,3.5e-05,0.0,hdx-scraper-geonode,0.682350535,136,93.58655592999999,93.58655592999999,93.58655592999999,92.23557766699999,42.054364279
1613,1613,1613,hdx-python-api-6.0.0,12,6.5e-05,0.00137,hdx-python-api,0.640870755,135,92.90420539499999,92.90420539499999,92.90420539499999,91.553227132,42.054364279
1614,1614,1614,python-slugify-8.0.1,23,0.000156,0.01057,python-slugify,0.748462234,2,1.4741354150000001,1.4741354150000001,1.4741354150000001,1.4741354150000001,1.4741354150000001
1615,1615,1615,ckanapi-4.7,7,4.4e-05,0.00098,ckanapi,0.761067256,33,22.203311066999998,22.203311066999998,22.203311066999998,21.802342245,11.587822245999998
1616,1616,1616,defopt-6.4.0,5,5.6e-05,0.00144,defopt,0.659877515,5,3.393293325,3.393293325,3.393293325,2.900189681,1.568670919
1617,1617,1617,hdx-python-country-3.4.8,4,4.1e-05,0.00052,hdx-python-country,0.668818858,118,81.26038513700003,81.26038513700003,81.26038513700003,80.80347934000004,36.637533372
1618,1618,1618,makefun-1.15.1,3,4.7e-05,0.00155,makefun,0.647934475,1,0.647934475,0.647934475,0.647934475,0.647934475,0.0
1619,1619,1619,ndg-httpsclient-0.5.1,9,6e-05,0.00237,ndg-httpsclient,0.64077686,13,9.743020456,9.743020456,9.743020456,9.743020456,6.367936578
1620,1620,1620,quantulum3-0.8.1,3,4.1e-05,0.00052,quantulum,0.696705519,14,9.296647387,9.296647387,9.296647387,9.296647387,2.9365452309999998
1621,1621,1621,sphinxcontrib-napoleon-0.7,4,6.4e-05,0.00098,sphinxcontrib-napoleon,0.493103644,3,2.061774563,2.061774563,2.061774563,1.568670919,1.568670919
1622,1622,1622,pockets-0.9.1,2,6.2e-05,0.0005,pockets,0.810261558,2,1.568670919,1.568670919,1.568670919,1.568670919,1.568670919
1623,1623,1623,hdx-python-utilities-3.5.8,13,4.7e-05,0.00048,hdx-python-utilities,0.668477021,94,65.65269893300001,65.65269893300001,65.65269893300001,65.65269893300001,32.134165296
1624,1624,1624,libhxl-4.29,15,5.5e-05,0.0014,libhxl,0.652071337,56,37.748926061,37.748926061,37.748926061,37.292020263999994,17.098906791999998
1625,1625,1625,pyphonetics-0.5.3,2,4.7e-05,0.00048,pyphonetics,0.836364242,2,1.5786699880000001,1.5786699880000001,1.5786699880000001,1.5786699880000001,1.5786699880000001
1626,1626,1626,frictionless-5.11.1,21,3.8e-05,0.00048,frictionless,0.713074339,80,56.077370193000014,56.077370193000014,56.077370193000014,56.077370193000014,29.864472739999997
1627,1627,1627,ijson-3.2.0.post0,4,7.6e-05,0.00192,ijson- post,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
1628,1628,1628,loguru-0.7.0,31,0.000258,0.01451,loguru,0.744367707,1,0.744367707,0.744367707,0.744367707,0.744367707,0.744367707
1629,1629,1629,ratelimit-2.2.1,8,9.1e-05,0.00372,ratelimit,0.663913118,1,0.663913118,0.663913118,0.663913118,0.663913118,0.0
1630,1630,1630,tableschema-to-template-0.0.13,4,3.8e-05,0.00048,tableschema-to-template,0.738553499,21,15.467971841999997,15.467971841999997,15.467971841999997,15.467971841999997,10.293095866
1631,1631,1631,xlwt-1.3.0,8,7.4e-05,0.00372,xlwt,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
1632,1632,1632,humanize-4.6.0,25,0.000198,0.01176,humanize,0.581137313,1,0.581137313,0.581137313,0.581137313,0.581137313,0.0
1633,1633,1633,marko-1.3.0,1,3.7e-05,0.00048,marko,0.62535658,1,0.62535658,0.62535658,0.62535658,0.62535658,0.0
1634,1634,1634,petl-1.7.12,2,4e-05,0.00096,petl,0.709899682,1,0.709899682,0.709899682,0.709899682,0.709899682,0.709899682
1635,1635,1635,stringcase-1.2.0,9,8.3e-05,0.00438,stringcase,0.717076415,1,0.717076415,0.717076415,0.717076415,0.717076415,0.717076415
1636,1636,1636,validators-0.20.0,26,0.000217,0.01179,validators,0.670220531,2,1.423949731,1.423949731,1.423949731,1.423949731,0.7537292
1637,1637,1637,python-io-wrapper-0.3.1,1,3.9e-05,0.00052,python-io-wrapper,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
1638,1638,1638,requests-cache-1.0.1,19,0.000143,0.00564,requests-cache,0.587670809,36,24.628667319999995,24.628667319999995,24.628667319999995,24.628667319999995,12.538349175999997
1639,1639,1639,structlog-23.1.0,10,0.000124,0.00473,structlog,0.639746224,1,0.639746224,0.639746224,0.639746224,0.639746224,0.0
1640,1640,1640,xlrd3-1.1.0,1,3.9e-05,0.00052,xlrd,0.676061779,1,0.676061779,0.676061779,0.676061779,0.676061779,0.0
1641,1641,1641,cattrs-22.2.0,16,0.000164,0.00666,cattrs,0.743856859,5,3.89972455,3.89972455,3.89972455,3.89972455,3.226495237
1642,1642,1642,url-normalize-1.4.3,8,9.1e-05,0.00365,url-normalize,0.713393845,2,1.4718032060000001,1.4718032060000001,1.4718032060000001,1.4718032060000001,1.4718032060000001
1643,1643,1643,pyopenssl-22.0.0,4,6.4e-05,0.00151,pyopenssl,0.687555257,5,3.6521702879999998,3.6521702879999998,3.6521702879999998,3.6521702879999998,2.292973784
1644,1644,1644,pyopenssl-19.1.0,7,8.3e-05,0.00196,pyopenssl,0.687555257,7,5.257975083,5.257975083,5.257975083,5.257975083,3.898778579
1645,1645,1645,inflect-6.0.4,11,0.000106,0.00475,inflect,0.755011167,11,7.131213507000001,7.131213507000001,7.131213507000001,7.131213507000001,1.46781687
1646,1646,1646,num2words-0.5.12,5,6.3e-05,0.00187,num words,0.71456888,2,1.468728361,1.468728361,1.468728361,1.468728361,1.468728361
1647,1647,1647,gyg-reader-0.1.1,2,3.5e-05,0.0,gyg-reader,0.831818279,29,19.152918033,19.152918033,18.886389011,18.886389011,8.671869012
1648,1648,1648,htmllogger-1.2,1,3.5e-05,0.0,htmllogger,0.821017635,27,19.952789295999995,19.952789295999995,19.952789295999995,19.952789295999995,12.998363074999997
1649,1649,1649,hundate-1.0.4,2,3.5e-05,0.0,hundate,0.84759985,5,3.463978404,3.463978404,3.203084497,3.203084497,3.203084497
1650,1650,1650,google-cloud-happybase-0.33.0,1,3.5e-05,0.0,google-cloud-happybase,0.768073678,63,43.86352466500001,43.86352466500001,43.86352466500001,43.462555843000004,26.859135514999995
1651,1651,1651,google-cloud-bigtable-2.17.0,6,6.5e-05,0.00046,google-cloud-bigtable,0.721929491,62,43.095450987,43.095450987,43.095450987,42.694482165,26.091061836999994
1652,1652,1652,hostedpi-0.2.0,2,3.5e-05,0.0,hostedpi,0.695188496,29,19.150728049999998,19.150728049999998,19.150728049999998,18.749759228,7.840050733
1653,1653,1653,haros-plugin-pyflwor-0.2.3,1,3.5e-05,0.0,haros-plugin-pyflwor,0.831765303,4,2.846689044,2.846689044,2.846689044,2.846689044,0.831765303
1654,1654,1654,pyflwor-ext-1.2,3,6.5e-05,0.00046,pyflwor-ext,0.671641247,3,2.014923741,2.014923741,2.014923741,2.014923741,0.0
1655,1655,1655,globomap-driver-acs-0.0.32,2,3.5e-05,0.0,globomap-driver-acs,0.704925422,4,2.840071764,2.840071764,2.840071764,2.840071764,2.302000708
1656,1656,1656,pika-0.10.0,2,6.5e-05,0.00091,pika,0.538071056,1,0.538071056,0.538071056,0.538071056,0.538071056,0.0
1657,1657,1657,python-dateutil-2.4.2,2,5e-05,0.00046,python-dateutil,0.838665925,2,1.597075286,1.597075286,1.597075286,1.597075286,1.597075286
1658,1658,1658,guapow-1.3.2,3,3.5e-05,0.0,guapow,0.694987767,28,19.037911295999994,19.037911295999994,19.037911295999994,18.710590313999997,9.309657962
1659,1659,1659,guietta-1.6.0,1,3.5e-05,0.0,guietta,0.789933651,3,2.133216145,2.133216145,2.133216145,2.133216145,0.789933651
1660,1660,1660,pyside2-5.15.2.1,4,9.5e-05,0.00137,pyside,0.671641247,2,1.343282494,1.343282494,1.343282494,1.343282494,0.0
1661,1661,1661,shiboken2-5.15.2.1,1,0.000116,0.00052,shiboken,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
1662,1662,1662,glitter-sdk-test-0.1.0,1,3.5e-05,0.0,glitter-sdk-test,0.836639717,28,18.891210448999995,18.891210448999995,18.891210448999995,18.891210448999995,8.676690449999999
1663,1663,1663,hdhog-1.4.0,2,3.5e-05,0.0,hdhog,0.695113642,4,2.845056132,2.845056132,2.845056132,2.845056132,1.5198724220000002
1664,1664,1664,google-endpoints-api-management-1.11.1,13,4.2e-05,0.00046,google-endpoints-api-management,0.777200113,51,34.631206454,34.631206454,34.631206454,34.631206454,16.814900968
1665,1665,1665,backoff-2.2.1,19,0.00018,0.00933,backoff,0.745839577,1,0.745839577,0.745839577,0.745839577,0.745839577,0.745839577
1666,1666,1666,cachetools-2.1.0,1,3.8e-05,0.00048,cachetools,0.775973642,1,0.775973642,0.775973642,0.775973642,0.775973642,0.775973642
1667,1667,1667,dogpile-cache-0.6.8,1,3.8e-05,0.00048,dogpile-cache,0.726229229,1,0.726229229,0.726229229,0.726229229,0.726229229,0.726229229
1668,1668,1668,enum34-1.1.10,11,0.000119,0.00505,enum,0.695285234,1,0.695285234,0.695285234,0.695285234,0.695285234,0.0
1669,1669,1669,google-apitools-0.5.32,10,6.4e-05,0.00231,google-apitools,0.725617754,13,8.871347384000002,8.871347384000002,8.871347384000002,8.871347384000002,5.949607674000001
1670,1670,1670,pyjwkest-1.0.9,5,3.8e-05,0.00048,pyjwkest,0.671641247,31,20.827903834,20.827903834,20.827903834,20.827903834,8.598460094
1671,1671,1671,pylru-1.2.1,2,4.1e-05,0.00094,pylru,0.665719171,1,0.665719171,0.665719171,0.665719171,0.665719171,0.0
1672,1672,1672,strict-rfc3339-0.7,5,7.1e-05,0.0025,strict-rfc,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
1673,1673,1673,webob-1.8.7,22,0.000309,0.01093,webob,0.632476384,1,0.632476384,0.632476384,0.632476384,0.632476384,0.0
1674,1674,1674,fasteners-0.18,13,0.000116,0.00645,fasteners,0.612197614,1,0.612197614,0.612197614,0.612197614,0.612197614,0.0
1675,1675,1675,gnucash-to-beancount-1.0b0,2,3.5e-05,0.0,gnucash-to-beancount- b,0.671641247,97,64.991393432,64.991393432,64.27745863199999,63.41958401299999,34.39756549100001
1676,1676,1676,beancount-2.3.5,11,5e-05,0.00046,beancount,0.587022254,86,58.14964806199999,58.14964806199999,57.88311903999999,57.02524442099999,31.201916000999997
1677,1677,1677,piecash-1.2.0,11,9.9e-05,0.00279,piecash,0.877792379,10,6.170104123000001,6.170104123000001,5.722698345,5.722698345,3.19564949
1678,1678,1678,bottle-0.12.25,17,0.00025,0.00793,bottle,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
1679,1679,1679,sqlalchemy-utils-0.41.0,6,6.4e-05,0.00205,sqlalchemy-utils,0.628247334,4,1.6240381959999999,1.6240381959999999,1.176632418,1.176632418,0.0
1680,1680,1680,sqlalchemy-1.3.24,15,0.000171,0.00789,sqlalchemy,0.223702889,1,0.223702889,0.223702889,0.0,0.0,0.0
1681,1681,1681,hardwario-common-1.8.0,4,4.6e-05,0.00096,hardwario-common,0.820621987,3,2.351065575,2.351065575,2.351065575,2.351065575,2.351065575
1682,1682,1682,gumnut-simulator-1.1.0,2,4e-05,0.00046,gumnut-simulator,0.836565974,2,1.673110847,1.673110847,1.673110847,1.673110847,1.673110847
1683,1683,1683,gumnut-assembler-4.0.0,2,7.4e-05,0.00094,gumnut-assembler,0.836544873,1,0.836544873,0.836544873,0.836544873,0.836544873,0.836544873
1684,1684,1684,hgen-1.0.5,1,3.5e-05,0.0,hgen,0.847512896,2,1.605837062,1.605837062,1.605837062,1.605837062,1.605837062
1685,1685,1685,htmldoom-1.0.1,1,3.5e-05,0.0,htmldoom,0.810754099,2,1.393256458,1.393256458,1.393256458,1.393256458,0.810754099
1686,1686,1686,http-server-pytest-fixtures-0.0.1,2,3.5e-05,0.0,http-server-pytest-fixtures,0.847654976,38,24.887185662999993,24.887185662999993,24.887185662999993,24.430279865999992,9.394341528999998
1687,1687,1687,hearthstone-6.5.0,1,3.5e-05,0.0,hearthstone,0.782622713,28,18.837193444999997,18.837193444999997,18.837193444999997,18.837193444999997,8.622673446
1688,1688,1688,hasura-0.1,1,3.5e-05,0.0,hasura,0.831756326,28,18.886327057999996,18.886327057999996,18.886327057999996,18.886327057999996,8.671807058999999
1689,1689,1689,gpdvega-0.1.1rc1,2,3.5e-05,0.0,gpdvega- rc,0.671641247,49,33.399545683,33.399545683,31.834182241,31.356756063,21.597496923999998
1690,1690,1690,altair-4.2.2,14,6.5e-05,0.00336,altair,0.690604046,38,25.955227260000008,25.955227260000008,24.389863818000002,24.389863818000002,18.469776036999995
1691,1691,1691,i2mc-2.2.2,6,3.7e-05,0.00046,i mc,0.820633592,36,19.433875782999994,19.433875782999994,17.080195505,14.827094894,9.522554906
1692,1692,1692,scipy-1.9.1,5,4.5e-05,0.00139,scipy,0.337577653,3,0.8593654669999999,0.8593654669999999,0.337577653,0.0,0.0
1693,1693,1693,hepai-1.0.6,2,3.5e-05,0.0,hepai,0.831785303,3,2.297690505,2.297690505,2.297690505,2.297690505,1.6430374639999998
1694,1694,1694,damei-1.1.135,1,5e-05,0.00046,damei,0.811252161,1,0.811252161,0.811252161,0.811252161,0.811252161,0.811252161
1695,1695,1695,easydict-1.10,2,6e-05,0.00091,easydict,0.654653041,1,0.654653041,0.654653041,0.654653041,0.654653041,0.0
1696,1696,1696,hello-jupyter-proxy-0.1,1,3.5e-05,0.0,hello-jupyter-proxy,0.711050708,86,59.619711462,59.619711462,59.619711462,59.292390479999995,33.302863732
1697,1697,1697,jupyter-server-proxy-3.2.2,5,7.1e-05,0.00091,jupyter-server-proxy,0.727113231,85,58.908660753999996,58.908660753999996,58.908660753999996,58.58133977199999,32.591813024
1698,1698,1698,simpervisor-0.4,1,5.5e-05,0.0005,simpervisor,0.725931714,1,0.725931714,0.725931714,0.725931714,0.725931714,0.725931714
1699,1699,1699,0x-json-schemas-2.1.0,5,4.2e-05,0.00094,x-json-schemas,0.716164022,21,15.684715482999998,15.684715482999998,15.684715482999998,15.684715482999998,11.751689023
1700,1700,1700,googleapis-common-protos-stubs-2.2.0,5,3.9e-05,0.00046,googleapis-common-protos-stubs,0.831353624,14,10.32549697,10.32549697,10.32549697,10.32549697,7.104460272999999
1701,1701,1701,grpc-stubs-1.53.0.1,5,7.3e-05,0.00187,grpc-stubs,0.768073142,2,1.4397143890000001,1.4397143890000001,1.4397143890000001,1.4397143890000001,0.768073142
1702,1702,1702,types-protobuf-4.22.0.2,3,6.4e-05,0.00142,types-protobuf,0.547301879,1,0.547301879,0.547301879,0.547301879,0.547301879,0.0
1703,1703,1703,1secmailpythonwarper-0.0.1,1,3.5e-05,0.0,secmailpythonwarper,0.695236071,28,18.749806803,18.749806803,18.749806803,18.749806803,7.840050733
1704,1704,1704,gne-0.3.0,3,3.5e-05,0.0,gne,0.80107388,4,1.910999168,1.910999168,1.383576239,1.383576239,0.80107388
1705,1705,1705,google-cloud-domains-1.5.1,3,3.5e-05,0.0,google-cloud-domains,0.78599469,51,35.873113585,35.873113585,35.873113585,35.873113585,20.957104856999997
1706,1706,1706,http-request-randomizer-1.3.2,7,3.5e-05,0.0,http-request-randomizer,0.891274386,37,25.393188672999997,25.393188672999997,25.393188672999997,25.393188672999997,13.251386629000002
1707,1707,1707,httmock-1.4.0,2,3.9e-05,0.00046,httmock,0.756918357,28,18.811489089,18.811489089,18.811489089,18.811489089,8.59696909
1708,1708,1708,hipose-0.7.1,3,3.5e-05,0.0,hipose,0.831826473,10,3.810650859999999,3.810650859999999,1.984393511,1.646815858,1.646815858
1709,1709,1709,ahrs-0.3.1,2,4.5e-05,0.00046,ahrs,0.814989385,2,1.0758832919999999,1.0758832919999999,0.814989385,0.814989385,0.814989385
1710,1710,1710,guidebook-api-python-0.0.2,1,3.5e-05,0.0,guidebook-api-python,0.820886141,28,18.875456872999997,18.875456872999997,18.875456872999997,18.875456872999997,8.660936874
1711,1711,1711,a2conf-0.3.3,2,6.5e-05,0.00046,a conf,0.83114524,28,18.885715971999996,18.885715971999996,18.885715971999996,18.885715971999996,8.671195973
1712,1712,1712,gocept-bbissues-0.10,4,3.5e-05,0.0,gocept-bbissues,0.662272457,37,25.64167664,25.64167664,25.64167664,25.240707818,14.363915361999997
1713,1713,1713,hsml-3.0.3,9,3.5e-05,0.0,hsml,0.806019317,61,38.411917853000006,38.411917853000006,35.34332284,34.843538360000004,22.761946124999998
1714,1714,1714,furl-2.1.3,16,9.7e-05,0.0064,furl,0.77057405,3,2.318809706,2.318809706,2.318809706,2.318809706,2.318809706
1715,1715,1715,mock-5.0.2,13,0.000104,0.00603,mock,0.595581417,1,0.595581417,0.595581417,0.595581417,0.595581417,0.0
1716,1716,1716,pyhumps-1.6.1,6,5.4e-05,0.00274,pyhumps,0.762604914,1,0.762604914,0.762604914,0.762604914,0.762604914,0.762604914
1717,1717,1717,orderedmultidict-1.0.1,3,0.000106,0.00122,orderedmultidict,0.789826295,2,1.5482356560000001,1.5482356560000001,1.5482356560000001,1.5482356560000001,1.5482356560000001
1718,1718,1718,glum-2.4.1,7,3.5e-05,0.0,glum,0.62943448,23,11.355840531999998,11.355840531999998,9.007795369,7.976390895,5.418282521
1719,1719,1719,tabmat-3.1.7,4,3.9e-05,0.00046,tabmat,0.693211059,16,7.825951886999999,7.825951886999999,5.738800630999999,5.401222978,4.708011919
1720,1720,1720,abeliantensors-0.1.0,1,3.5e-05,0.0,abeliantensors,0.695209958,9,2.8590449599999994,2.8590449599999994,1.0327876109999998,0.695209958,0.0
1721,1721,1721,grimoire-if-1.0.7,1,3.5e-05,0.0,grimoire-if,0.847252299,2,1.694800725,1.694800725,1.694800725,1.694800725,1.694800725
1722,1722,1722,hype-html-1.0.0,1,6.5e-05,0.00046,hype-html,0.847548426,1,0.847548426,0.847548426,0.847548426,0.847548426,0.847548426
1723,1723,1723,haproh-0.64,8,3.5e-05,0.0,haproh,0.678503636,39,21.518049635999997,21.518049635999997,19.164369358,16.844939581000002,10.261396077
1724,1724,1724,numdifftools-0.9.41,5,4.9e-05,0.00139,numdifftools,0.771375133,9,2.9352101349999993,2.9352101349999993,1.1089527860000001,0.771375133,0.771375133
1725,1725,1725,101703381-outlier-0.1,2,3.5e-05,0.0,#NAME?,0.831913216,12,6.844394669999999,6.844394669999999,5.539925135,5.539925135,5.539925135
1726,1726,1726,gridworld-continuous-0.0.1,2,3.5e-05,0.0,gridworld-continuous,0.695232303,29,15.759004101999997,15.759004101999997,13.927111637999998,12.349166333,6.349394042
1727,1727,1727,glcmbin5-0.1.4,3,3.5e-05,0.0,glcmbin,0.710968079,4,1.9955841410000001,1.9955841410000001,1.734690234,1.330783415,0.710968079
1728,1728,1728,holidays-jp-1.0.2,1,3.5e-05,0.0,holidays-jp,0.683976743,4,3.03946139,3.03946139,3.03946139,3.03946139,2.355484647
1729,1729,1729,hnne-0.1.8,8,3.5e-05,0.0,hnne,0.692492133,35,18.926902399000003,18.926902399000003,16.578857236,14.742577121,7.719640494
1730,1730,1730,hko-weather-0.1.1,4,3.5e-05,0.0,hko-weather,0.695411993,31,20.410332444999998,20.410332444999998,20.143803422999994,20.143803422999994,8.578351914999999
1731,1731,1731,cement-3.0.8,2,5.2e-05,0.00091,cement,0.738301182,1,0.738301182,0.738301182,0.738301182,0.738301182,0.738301182
1732,1732,1732,inscriptis-2.3.2,4,4.7e-05,0.00091,inscriptis,0.655519516,29,18.976619269999997,18.976619269999997,18.710090247999997,18.710090247999997,7.840050733
1733,1733,1733,google-search-results-async-2.4.2,5,3.5e-05,0.0,google-search-results-async,0.781330171,40,27.182506382999993,27.182506382999993,27.182506382999993,26.855185400999993,14.080667770999995
1734,1734,1734,cchardet-2.1.7,10,9.4e-05,0.00475,cchardet,0.769332028,1,0.769332028,0.769332028,0.769332028,0.769332028,0.769332028
1735,1735,1735,attrs-21.2.0,4,6.2e-05,0.00208,attrs,0.827546126,1,0.827546126,0.827546126,0.827546126,0.827546126,0.827546126
1736,1736,1736,glosbevocabscraper-1.0.0,2,3.5e-05,0.0,glosbevocabscraper,0.831923995,31,20.96579448,20.96579448,20.96579448,20.96579448,10.079633234
1737,1737,1737,guniflask-cli-0.12.16,9,3.5e-05,0.0,guniflask-cli,0.700633995,82,55.856413784,55.856413784,55.632710894999995,54.32826085800001,29.807938958999994
1738,1738,1738,inquirer-3.1.3,8,6.5e-05,0.00233,inquirer,0.820782724,7,4.986689044,4.986689044,4.986689044,4.585720222,4.585720222
1739,1739,1739,setproctitle-1.2.3,1,3.8e-05,0.00046,setproctitle,0.664442386,1,0.664442386,0.664442386,0.664442386,0.664442386,0.0
1740,1740,1740,blessed-1.20.0,14,0.000218,0.00591,blessed,0.755107973,3,2.217660015,2.217660015,2.217660015,2.217660015,2.217660015
1741,1741,1741,python-editor-1.0.4,2,6.1e-05,0.00105,python-editor,0.786718744,1,0.786718744,0.786718744,0.786718744,0.786718744,0.786718744
1742,1742,1742,hdsident-0.0.2.2,8,3.5e-05,0.0,hdsident,0.831949038,47,25.909932493,25.909932493,23.295358308,19.79658993,12.638467369999997
1743,1743,1743,guillotina-nats-1.0.5,4,3.5e-05,0.0,guillotina-nats,0.832566384,57,40.212831632,40.212831632,40.212831632,39.31228841399999,21.600488521
1744,1744,1744,asyncio-nats-client-0.11.5,3,7e-05,0.00139,asyncio-nats-client,0.748429663,1,0.748429663,0.748429663,0.748429663,0.748429663,0.748429663
1745,1745,1745,asyncio-nats-streaming-0.4.0,3,4.2e-05,0.00046,asyncio-nats-streaming,0.795143926,3,2.340275286,2.340275286,2.340275286,2.340275286,2.340275286
1746,1746,1746,guillotina-6.4.2,34,0.00022,0.0069,guillotina,0.689415171,47,33.121718253,33.121718253,33.121718253,32.221175034999995,17.714841148
1747,1747,1747,asyncpg-0.27.0,7,8.8e-05,0.00373,asyncpg,0.704354969,1,0.704354969,0.704354969,0.704354969,0.704354969,0.704354969
1748,1748,1748,jsonschema-2.6.0,10,7.9e-05,0.00371,jsonschema,0.566904786,4,2.910209424,2.910209424,2.910209424,2.910209424,1.671663391
